user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,steer_angle_deg,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details
participant_03,3,day,Town10HD,Redlightviolation,,0.863,angry,0.655,48.068,,2026-02-16 11:26:25.442828,475420,9217.175479896368,-64.60842895507812,29.25497436523437,0.0019519042689353,268,-1,traffic_light_id=46
participant_03,3,day,Town10HD,Solidlinecrossing,pick_floor,0.997,neutral,0.761,32.594,,2026-02-16 11:27:00.706142,475907,9234.220479968935,69.90168762207031,69.41708374023438,0.0019604491535574,11,1,SolidSolid
participant_03,3,day,Town10HD,Vehicle-pedestriancollision,reach_back,0.899,fear,0.906,36.392,,2026-02-16 11:27:38.888722,476440,9252.875480048358,-41.65708541870117,120.24266052246094,0.0016972732264548,476,-1,walker.pedestrian.0016
participant_03,3,day,Town10HD,Stopsignviolation,pick_floor,0.999,sad,0.614,19.676,,2026-02-16 11:28:11.373012,476882,9268.345480114222,28.113115310668945,69.8072738647461,0.0014360046479851,150,1,stop_sign_id=1067
participant_03,3,day,Town10HD,Solidlinecrossing,,0.905,neutral,0.406,24.754,,2026-02-16 11:28:23.496166,477046,9274.08548013866,44.62896728515625,47.0843391418457,0.0019137954805046,9,-1,Solid
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.992,sad,0.817,17.886,,2026-02-16 11:28:49.131150,477422,9287.245480194688,82.73165893554688,25.20191192626953,0.0011986922472715,21,-1,traffic_light_id=33
participant_03,3,day,Town10HD,Redlightviolation,pick_floor,0.999,angry,0.913,43.764,,2026-02-16 11:29:31.913753,478066,9309.785480290651,-31.22818756103516,-68.15129089355469,0.001544113154523,90,2,traffic_light_id=34
participant_03,3,day,Town10HD,Harshbraking,,0.965,angry,0.317,37.35,,2026-02-16 11:29:58.877813,478464,9323.715480349958,-105.14080047607422,18.95862579345703,0.0022343443706631,780,1,decel_mps2=6.685
participant_03,4,day,Town10HD,Stopsignviolation,pick_floor,0.878,sad,0.991,21.115,,2026-02-17 08:16:38.028548,77927,1026.8019742667675,27.98860740661621,69.849853515625,0.0016154861077666,150,1,stop_sign_id=1067
participant_03,4,day,Town10HD,Vehicle-pedestriancollision,pick_floor,0.969,fear,1.0,38.625,,2026-02-17 08:16:47.494325,78022,1030.1269742809236,43.50115585327149,60.583309173583984,0.0014360427157953,172,1,walker.pedestrian.0046
participant_03,4,day,Town10HD,Harshbraking,,0.992,surprise,0.933,33.395,,2026-02-17 08:16:49.281310,78041,1030.7919742837548,44.21327972412109,53.80713653564453,0.0002954101364593,160,-1,decel_mps2=5.693
participant_03,4,day,Town10HD,Vehiclecollision,pick_floor,1.0,sad,0.858,0.037,,2026-02-17 08:17:25.098476,78420,1044.0569743402302,44.63731384277344,47.52128219604492,-0.0030037688557058,9,-1,vehicle.carlamotors.european_hgv
participant_03,4,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.995,31.28,,2026-02-17 08:17:39.900714,78575,1049.481974363327,47.48249053955078,42.28166961669922,0.0259626004844903,9,-2,Solid
participant_01,1,day,Town10HD,Solidlinecrossing,,0.938,neutral,0.998,21.777,,2026-02-17 08:28:07.919586,46109,75.36739232391119,44.703739166259766,47.2719955444336,0.0020951079204678,9,-1,Solid
participant_01,1,day,Town10HD,Collision,pick_floor,0.988,fear,0.965,26.107,,2026-02-17 08:28:21.544766,46310,82.40239235386252,55.23186492919922,24.1754093170166,0.0163371656090021,875,-1,static.static
participant_01,1,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.994,0.358,,2026-02-17 08:28:22.841557,46330,83.10239235684276,55.42947769165039,24.284780502319336,0.0351597592234611,875,-1,Solid
participant_01,1,day,Town10HD,Solidlinecrossing,pick_floor,0.916,angry,0.52,10.823,,2026-02-17 08:28:50.347805,46742,97.52239241823554,17.343379974365234,69.19410705566406,0.0018183136126026,12,1,SolidSolid
participant_01,1,day,Town10HD,Stopsignviolation,,1.0,neutral,0.999,25.066,,2026-02-17 08:28:55.122346,46810,99.90239242836832,26.198286056518555,69.033935546875,0.0021094512194395,12,1,stop_sign_id=946
participant_01,1,day,Town10HD,Redlightviolation,,1.0,sad,0.99,33.187,,2026-02-17 08:30:33.357600,48366,154.3623926602304,-30.713956832885746,-64.7462158203125,0.001306495629251,24,1,traffic_light_id=34
participant_01,1,day,Town10HD,Stopsignviolation,,1.0,happy,0.912,20.244,,2026-02-17 08:31:58.545523,49680,200.35239285603168,40.90951919555664,54.43861770629883,0.0016838455339893,152,1,stop_sign_id=1062
participant_01,1,day,Town10HD,Solidlinecrossing,pick_floor,0.979,fear,0.939,38.751,,2026-02-17 08:32:14.767485,49936,209.31239289417863,102.38031005859376,90.486328125,0.0017506789881736,1,1,SolidSolid
participant_01,1,day,Town10HD,Solidlinecrossing,,1.0,fear,0.968,26.887,,2026-02-17 08:33:15.366759,50870,242.00239303335547,44.94857406616211,40.09384536743164,0.00211784359999,843,-1,Solid
participant_01,1,day,Town10HD,Vehicle-pedestriancollision,reach_back,1.0,fear,0.994,14.285,,2026-02-17 08:36:36.917855,54099,355.017393514514,39.79262924194336,34.1391487121582,0.0018606948433443,848,-1,walker.pedestrian.0013
participant_01,1,day,Town10HD,Stopsignviolation,,1.0,angry,0.538,20.727,,2026-02-17 08:36:56.041661,54398,365.4823935590685,40.49853897094727,53.56846237182617,0.0016257858369499,179,1,stop_sign_id=948
participant_01,2,day,Town10HD,Stopsignviolation,,1.0,fear,0.707,18.802,,2026-02-17 08:50:49.752817,98911,1142.5128437578678,26.248647689819336,70.0001220703125,0.0018100357847288,12,1,stop_sign_id=946
participant_01,2,day,Town10HD,Solidlinecrossing,,0.968,neutral,1.0,33.56,,2026-02-17 08:51:00.019006,99052,1147.4478437788785,46.94855880737305,47.02373123168945,0.0018178939353674,9,-2,Solid
participant_01,2,day,Town10HD,Vehicle-pedestriancollision,reach_back,1.0,fear,1.0,42.199,,2026-02-17 08:52:37.721938,100532,1199.2478439994156,-94.81944274902344,25.26718521118164,0.0014244464691728,795,-1,walker.pedestrian.0040
participant_01,2,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.972,25.319,,2026-02-17 08:53:28.797081,101248,1224.307844106108,40.71741485595703,40.56679916381836,0.0021456142421811,848,-1,SolidSolid
participant_01,2,day,Town10HD,Solidlinecrossing,,0.989,sad,0.743,38.644,,2026-02-17 08:54:51.771134,102513,1268.5828442946076,-18.203243255615234,68.97012329101562,0.0016827011713758,12,1,SolidSolid
participant_01,2,day,Town10HD,Stopsignviolation,,1.0,neutral,0.999,25.858,,2026-02-17 08:55:14.939735,102859,1280.6928443461657,26.364341735839844,69.82975769042969,0.0017097855452448,12,1,stop_sign_id=946
participant_01,2,day,Town10HD,Redlightviolation,,1.0,sad,0.999,21.995,,2026-02-17 08:55:45.378616,103345,1297.7028444185853,82.90894317626953,25.05780029296875,0.0016272738575935,21,-1,traffic_light_id=33
participant_01,2,day,Town10HD,Vehicle-pedestriancollision,reach_back,1.0,fear,1.0,32.373,,2026-02-17 08:57:04.835726,104606,1341.837844606489,-110.34761810302734,1.462782859802246,0.0013581089442595,735,1,walker.pedestrian.0007
participant_01,2,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.997,48.656,,2026-02-17 08:57:11.752915,104706,1345.33784462139,-79.67536163330078,23.245311737060547,0.0018443679437041,18,1,Solid
participant_01,2,day,Town10HD,Stopsignviolation,,1.0,sad,0.919,35.604,,2026-02-17 08:59:14.237707,106593,1411.382844902575,26.137540817260746,70.04618835449219,0.0017774581210687,12,1,stop_sign_id=946
participant_01,3,day,Town10HD,Stopsignviolation,,0.87,neutral,0.988,27.793,,2026-02-17 15:21:29.321992,1101308,69.01781202480197,26.189247131347656,70.08767700195312,0.0023402022197842,12,1,stop_sign_id=946
participant_01,3,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.999,27.693,,2026-02-17 15:21:53.148526,1101607,79.48281206935644,60.49986267089844,24.22939109802246,0.0021706770639866,21,-1,Solid
participant_01,3,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.969,10.597,,2026-02-17 15:22:00.113079,1101697,82.63281208276749,78.44037628173828,24.3703556060791,0.0018712234450504,21,-1,Solid
participant_01,3,day,Town10HD,Redlightviolation,pick_floor,0.982,sad,1.0,19.583,,2026-02-17 15:22:16.968006,1101926,90.64781211689116,82.79469299316406,24.60633087158203,0.0015147399390116,21,-1,traffic_light_id=33
participant_01,3,day,Town10HD,Vehicle-pedestriancollision,pick_floor,0.974,fear,1.0,23.541,,2026-02-17 15:22:17.619894,1101935,90.96281211823224,84.68413543701172,24.669145584106445,0.0015821456909179,637,-1,walker.pedestrian.0044
participant_01,3,day,Town10HD,Redlightviolation,,1.0,angry,0.942,43.153,,2026-02-17 15:24:37.327347,1103798,156.16781239584088,-64.6300048828125,27.92254638671875,0.0015891647199168,255,-2,traffic_light_id=46
participant_01,3,day,Town10HD,Solidlinecrossing,,1.0,fear,0.999,23.579,,2026-02-17 15:25:11.353649,1104232,171.35781246051192,40.91526412963867,44.19501495361328,0.0017567443428561,9,1,SolidSolid
participant_01,3,day,Town10HD,Solidlinecrossing,,1.0,neutral,1.0,30.598,,2026-02-17 15:25:13.453522,1104326,174.647812474519,57.86951446533203,67.90193176269531,0.0020116043742746,151,-1,SolidSolid
participant_01,3,day,Town10HD,Stopsignviolation,,0.895,neutral,0.999,42.737,,2026-02-17 15:26:18.537670,1105118,202.3678125925362,26.191978454589844,70.07745361328125,0.0017727279337123,12,1,stop_sign_id=946
participant_01,3,day,Town10HD,Harshbraking,,0.946,neutral,0.893,33.537,,2026-02-17 15:26:24.527260,1105198,205.1678126044572,45.96994400024414,47.14793395996094,0.0022061539348214,9,-2,decel_mps2=5.754
participant_01,3,day,Town10HD,Vehiclecollision,pick_floor,1.0,sad,0.597,50.371,,2026-02-17 15:27:30.437398,1106118,237.36781274154785,-14.595721244812012,-67.17529296875,0.0017754363361746,7,2,vehicle.ford.crown
participant_01,3,day,Town10HD,Redlightviolation,,1.0,sad,0.998,25.794,,2026-02-17 15:27:40.650168,1106262,242.4078127630055,-30.8618221282959,-67.61105346679688,0.0014215087285265,90,2,traffic_light_id=34
participant_01,3,day,Town10HD,Harshbraking,,0.938,sad,0.649,25.21,,2026-02-17 15:28:15.222781,1106743,259.2428128346801,-101.40667724609376,25.86278915405273,0.0021958542056381,736,-3,decel_mps2=5.209
participant_01,3,day,Town10HD,Vehiclecollision,pick_floor,0.96,sad,1.0,17.425,,2026-02-17 15:29:25.735297,1107634,290.4278129674494,-67.5728759765625,27.784088134765625,0.0013060760684311,19,-2,vehicle.dodge.charger_2020
participant_01,3,day,Town10HD,Solidlinecrossing,,0.843,neutral,0.999,50.326,,2026-02-17 15:31:07.267945,1109043,339.7428131774068,-25.90408134460449,68.88638305664062,0.0018083190079778,12,1,SolidSolid
participant_03,5,day,Town10HD,Vehicle-pedestriancollision,reach_back,1.0,fear,0.997,40.903,12.171,2026-02-18 08:39:02.412153,219171,3536.297829389572,45.68762969970703,37.99980926513672,0.0015980910975486,843,-1,walker.pedestrian.0032
participant_03,5,day,Town10HD,Harshbraking,,0.88,neutral,0.507,21.32,3.858,2026-02-18 08:39:09.286564,219268,3539.6928294040263,68.9587173461914,24.852447509765625,0.0021698379423469,21,-1,decel_mps2=4.596
participant_03,5,day,Town10HD,Vehicle-pedestriancollision,pick_floor,0.959,fear,0.586,30.148,-17.364,2026-02-18 08:39:26.666862,219527,3548.7578294426203,85.33840942382812,28.336156845092773,0.0015901183942332,579,-1,walker.pedestrian.0010
participant_03,5,day,Town10HD,Redlightviolation,pick_floor,0.997,angry,0.522,46.884,-1.685,2026-02-18 08:40:05.478376,220110,3569.162829529494,-30.90819931030273,-68.03732299804688,0.0015908431960269,90,2,traffic_light_id=34
participant_03,5,day,Town10HD,Solidlinecrossing,,1.0,sad,0.761,45.381,-9.674,2026-02-18 08:40:14.734829,220257,3574.3078295513988,-89.56295013427734,-59.5385627746582,0.0018125915667042,6,1,SolidSolid
participant_03,5,day,Town10HD,Solidlinecrossing,pick_floor,0.99,angry,0.348,44.03,0.881,2026-02-18 08:40:41.300045,220630,3587.36282960698,-69.94986724853516,28.58237075805664,0.0013957214541733,19,-2,Solid
participant_03,5,day,Town10HD,Redlightviolation,pick_floor,0.992,angry,0.554,52.941,0.879,2026-02-18 08:40:42.269058,220642,3587.782829608768,-64.25503540039062,28.88923072814941,0.0014046858996152,268,-1,traffic_light_id=46
participant_03,5,day,Town10HD,Stopsignviolation,pick_floor,0.998,sad,0.951,43.102,0.016,2026-02-18 08:41:14.847271,221100,3603.812829677016,40.15899658203125,53.738548278808594,0.0013766097836196,179,1,stop_sign_id=948
participant_03,5,day,Town10HD,Solidlinecrossing,,0.974,neutral,0.752,22.269,-0.052,2026-02-18 08:42:28.769891,222182,3641.682829838246,-22.56212043762207,68.83248138427734,0.001674880972132,12,1,SolidSolid
participant_03,5,day,Town10HD,Stopsignviolation,,1.0,angry,0.998,48.741,-2.188,2026-02-18 08:42:38.255814,222316,3646.3728298582137,26.27353477478028,69.57283782958984,0.0018658065237104,12,1,stop_sign_id=946
participant_03,5,day,Town10HD,Redlightviolation,,1.0,sad,0.998,27.293,-0.479,2026-02-18 08:43:15.444648,222872,3665.832829941064,82.68849182128906,25.117477416992188,0.0013866424560546,21,-1,traffic_light_id=33
participant_03,5,day,Town10HD,Redlightviolation,pick_floor,0.9,angry,0.772,48.703,-2.633,2026-02-18 08:44:11.571643,223714,3695.302830066532,-113.71077728271484,-2.3889377117156982,0.001880912692286,6,2,traffic_light_id=43
participant_03,5,day,Town10HD,Stopsignviolation,,0.998,neutral,0.529,17.171,-0.926,2026-02-18 08:45:30.874352,224822,3734.0828302316368,40.33584976196289,53.8421630859375,0.0012005233438685,179,1,stop_sign_id=948
participant_03,5,day,Town10HD,Vehicle-pedestriancollision,reach_back,1.0,fear,1.0,49.105,-0.524,2026-02-18 08:45:43.065255,224977,3739.5078302547336,88.8060531616211,68.99717712402344,0.0018654632149264,712,1,walker.pedestrian.0013
participant_03,5,day,Town10HD,Harshbraking,,0.955,neutral,0.899,46.567,11.281,2026-02-18 08:45:43.831442,224988,3739.8928302563727,94.36054229736328,68.6312026977539,0.000807762145996,676,3,decel_mps2=6.406
participant_03,5,day,Town10HD,Solidlinecrossing,,0.936,sad,0.473,35.267,7.958,2026-02-18 08:46:36.283850,225764,3767.0528303720057,-23.440248489379883,69.00186920166016,0.0018117523286491,12,1,SolidSolid
participant_03,5,day,Town10HD,Solidlinecrossing,,1.0,neutral,0.39,31.841,-13.684,2026-02-18 08:47:01.862511,226145,3780.387830428779,45.43523406982422,45.49631881713867,0.0022393416147679,9,-1,Solid
participant_03,5,day,Town10HD,Redlightviolation,pick_floor,0.894,sad,1.0,21.803,-0.745,2026-02-18 08:47:29.223270,226587,3795.857830494642,83.06554412841797,25.05833625793457,0.0015198516193777,630,-1,traffic_light_id=33
participant_04,1,day,Town10HD,Collision,reach_back,0.945,fear,0.844,28.594,-10.0,2026-02-18 09:01:38.029068,229863,3910.517830982804,71.53929901123047,23.72942352294922,0.0255163945257663,21,1,static.static
participant_04,1,day,Town10HD,Solidlinecrossing,,0.96,neutral,0.615,7.727,15.854,2026-02-18 09:01:48.467557,230044,3916.852831009776,70.9726333618164,24.647846221923828,0.0014892196049913,21,-1,Solid
participant_04,1,day,Town10HD,Redlightviolation,,0.934,sad,0.811,12.895,-1.923,2026-02-18 09:02:02.243262,230214,3922.8028310351074,82.87772369384766,24.557519912719727,0.001514091505669,21,-1,traffic_light_id=33
participant_04,1,day,Town10HD,Solidlinecrossing,reach_back,0.921,fear,0.577,44.758,4.334,2026-02-18 09:02:38.839779,230763,3942.0178311169134,56.09673690795898,-68.30145263671875,0.0015155029250308,10,-2,Solid
participant_04,1,day,Town10HD,Vehiclecollision,pick_floor,1.0,sad,0.795,22.657,0.261,2026-02-18 09:02:52.623837,230967,3949.157831147313,-17.98247718811035,-67.05787658691406,0.001849288935773,7,2,vehicle.audi.a2
participant_04,1,day,Town10HD,Vehiclecollision,pick_floor,0.936,sad,0.709,9.929,-0.32,2026-02-18 09:02:54.154651,231025,3951.187831155956,-25.875194549560547,-67.71401977539062,0.001066131517291,7,2,vehicle.audi.a2
participant_04,1,day,Town10HD,Redlightviolation,,0.901,sad,0.802,12.87,-1.163,2026-02-18 09:02:51.868995,231086,3953.3228311650455,-30.64477729797364,-67.89576721191406,0.001449127215892,90,2,traffic_light_id=34
participant_04,1,day,Town10HD,Vehiclecollision,pick_floor,1.0,sad,0.823,14.724,2.141,2026-02-18 09:03:25.177178,231481,3967.147831223905,-113.75921630859376,-2.8754262924194336,0.001852226210758,6,2,vehicle.audi.a2
