Trial,Phase,TargetQuadrant,ClickedQuadrant,Correct,ResponseTime_ms,ResponseTime_s,Timeout,TrialStart_UTC_ms,ResponseTimestamp_UTC_ms,subject_id,canonical_subject_id,session_number,session_id,condition,route,order_subgroup,source_file,TrialStart_dt,Response_dt,offline_activation_anchor_dt,offline_activation_annotation_type,offline_activation_reference_label,offline_activation_roll_window_seconds,baseline_first_session_lqm,hr_burden_above_baseline_plus_3bpm_session,hr_burden_above_baseline_plus_3bpm_session_100,hr_burden_above_baseline_plus_3bpm_roll20,hr_burden_above_baseline_plus_3bpm_roll20_100,hr_roll20_valid_sample_count,hr_roll20_coverage_ratio,drive_post10_center_line_crossing_sum,drive_post10_collision_sum,drive_post10_panic_braking_sum
25,2,1,1.0,True,768.0,0.77,False,1752069978019,1752069978787.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:18.019000+02:00,2025-07-09 16:06:18.787000+02:00,2025-07-09 16:06:18.019000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.2857142857142857,28.57142857142857,21.0,1.0,7.46,0.0,0.0
26,1,2,2.0,True,1305.0,1.3,False,1752069986775,1752069988080.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:26.775000+02:00,2025-07-09 16:06:28.080000+02:00,2025-07-09 16:06:26.775000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.5238095238095238,52.38095238095239,21.0,1.0,4.77,0.0,0.0
26,2,3,3.0,True,701.0,0.7,False,1752069988082,1752069988783.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:28.082000+02:00,2025-07-09 16:06:28.783000+02:00,2025-07-09 16:06:28.082000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.6190476190476191,61.904761904761905,21.0,1.0,6.77,0.0,0.0
27,1,3,3.0,True,848.0,0.85,False,1752069996786,1752069997634.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:36.786000+02:00,2025-07-09 16:06:37.634000+02:00,2025-07-09 16:06:36.786000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.47619047619047616,47.61904761904761,21.0,1.0,3.3,0.0,0.0
27,2,1,1.0,True,692.0,0.69,False,1752069997636,1752069998328.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:37.636000+02:00,2025-07-09 16:06:38.328000+02:00,2025-07-09 16:06:37.636000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.42857142857142855,42.857142857142854,21.0,1.0,2.3,0.0,0.0
28,1,1,1.0,True,894.0,0.89,False,1752070006789,1752070007683.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:46.789000+02:00,2025-07-09 16:06:47.683000+02:00,2025-07-09 16:06:46.789000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.23809523809523808,23.809523809523807,21.0,1.0,0.0,0.0,0.0
28,2,3,3.0,True,738.0,0.74,False,1752070007686,1752070008424.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:47.686000+02:00,2025-07-09 16:06:48.424000+02:00,2025-07-09 16:06:47.686000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
29,1,2,2.0,True,2129.0,2.13,False,1752070016795,1752070018924.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:56.795000+02:00,2025-07-09 16:06:58.924000+02:00,2025-07-09 16:06:56.795000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.0,0.0,21.0,1.0,1.7800000000000002,0.0,0.0
29,2,1,1.0,True,1375.0,1.38,False,1752070018928,1752070020303.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:06:58.928000+02:00,2025-07-09 16:07:00.303000+02:00,2025-07-09 16:06:58.928000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.0,0.0,21.0,1.0,1.7800000000000002,0.0,0.0
30,1,3,3.0,True,1198.0,1.2,False,1752070026806,1752070028004.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:06.806000+02:00,2025-07-09 16:07:08.004000+02:00,2025-07-09 16:07:06.806000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.0,0.0,21.0,1.0,0.0,0.0,0.0
30,2,1,1.0,True,716.0,0.72,False,1752070028005,1752070028721.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:08.005000+02:00,2025-07-09 16:07:08.721000+02:00,2025-07-09 16:07:08.005000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.0,0.0,21.0,1.0,0.0,0.0,0.0
31,1,3,3.0,True,1501.0,1.5,False,1752070036817,1752070038318.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:16.817000+02:00,2025-07-09 16:07:18.318000+02:00,2025-07-09 16:07:16.817000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.047619047619047616,4.761904761904762,21.0,1.0,0.0,0.0,0.0
31,2,3,3.0,True,667.0,0.67,False,1752070038322,1752070038989.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:18.322000+02:00,2025-07-09 16:07:18.989000+02:00,2025-07-09 16:07:18.322000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.047619047619047616,4.761904761904762,21.0,1.0,1.04,0.0,0.0
32,1,1,1.0,True,1663.0,1.66,False,1752070046821,1752070048484.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:26.821000+02:00,2025-07-09 16:07:28.484000+02:00,2025-07-09 16:07:26.821000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.19047619047619047,19.047619047619047,21.0,1.0,4.23,0.0,0.0
32,2,4,4.0,True,550.0,0.55,False,1752070048485,1752070049035.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:28.485000+02:00,2025-07-09 16:07:29.035000+02:00,2025-07-09 16:07:28.485000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.2857142857142857,28.57142857142857,21.0,1.0,3.19,0.0,0.0
33,1,4,4.0,True,1244.0,1.24,False,1752070056822,1752070058066.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:36.822000+02:00,2025-07-09 16:07:38.066000+02:00,2025-07-09 16:07:36.822000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.6190476190476191,61.904761904761905,21.0,1.0,0.0,0.0,0.0
33,2,4,4.0,True,713.0,0.71,False,1752070058068,1752070058781.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:38.068000+02:00,2025-07-09 16:07:38.781000+02:00,2025-07-09 16:07:38.068000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.7142857142857143,71.42857142857143,21.0,1.0,0.18,0.0,0.0
34,1,3,3.0,True,1408.0,1.41,False,1752070066837,1752070068245.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:46.837000+02:00,2025-07-09 16:07:48.245000+02:00,2025-07-09 16:07:46.837000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,1.0,100.0,21.0,1.0,0.18,0.0,0.0
34,2,1,1.0,True,691.0,0.69,False,1752070068248,1752070068939.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:48.248000+02:00,2025-07-09 16:07:48.939000+02:00,2025-07-09 16:07:48.248000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,1.0,100.0,21.0,1.0,0.0,0.0,0.0
35,1,4,4.0,True,1353.0,1.35,False,1752070076838,1752070078191.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:56.838000+02:00,2025-07-09 16:07:58.191000+02:00,2025-07-09 16:07:56.838000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.9047619047619048,90.47619047619048,21.0,1.0,0.0,0.0,0.0
35,2,2,2.0,True,744.0,0.74,False,1752070078194,1752070078938.0,0A01,0A01,2,0A01_S2,D,P2,D second,data/surt_logs/0A01_250709_1608.csv,2025-07-09 16:07:58.194000+02:00,2025-07-09 16:07:58.938000+02:00,2025-07-09 16:07:58.194000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,73.0,0.32857142857142857,32.857142857142854,0.8095238095238095,80.95238095238095,21.0,1.0,0.0,0.0,0.0
1,1,3,3.0,True,2101.0,2.1,False,1752065885637,1752065887738.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:05.637000+02:00,2025-07-09 14:58:07.738000+02:00,2025-07-09 14:58:05.637000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,,,6.0,0.2857142857142857,0.0,0.0,0.0
1,2,3,3.0,True,942.0,0.94,False,1752065887742,1752065888684.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:07.742000+02:00,2025-07-09 14:58:08.684000+02:00,2025-07-09 14:58:07.742000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,,,8.0,0.38095238095238093,0.0,0.0,0.0
2,1,1,1.0,True,1246.0,1.25,False,1752065895647,1752065896893.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:15.647000+02:00,2025-07-09 14:58:16.893000+02:00,2025-07-09 14:58:15.647000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.0,0.0,16.0,0.7619047619047619,0.0,0.0,0.0
2,2,2,2.0,True,1361.0,1.36,False,1752065896894,1752065898255.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:16.894000+02:00,2025-07-09 14:58:18.255000+02:00,2025-07-09 14:58:16.894000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.0,0.0,17.0,0.8095238095238095,0.0,0.0,0.0
3,1,1,1.0,True,1332.0,1.33,False,1752065905658,1752065906990.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:25.658000+02:00,2025-07-09 14:58:26.990000+02:00,2025-07-09 14:58:25.658000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.14285714285714285,14.285714285714285,21.0,1.0,0.0,0.0,0.0
3,2,4,4.0,True,1374.0,1.37,False,1752065906994,1752065908368.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:26.994000+02:00,2025-07-09 14:58:28.368000+02:00,2025-07-09 14:58:26.994000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
4,1,3,3.0,True,1366.0,1.37,False,1752065915659,1752065917025.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:35.659000+02:00,2025-07-09 14:58:37.025000+02:00,2025-07-09 14:58:35.659000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.6190476190476191,61.904761904761905,21.0,1.0,0.0,0.0,0.0
4,2,4,4.0,True,2174.0,2.17,False,1752065917028,1752065919202.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:37.028000+02:00,2025-07-09 14:58:39.202000+02:00,2025-07-09 14:58:37.028000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.7142857142857143,71.42857142857143,21.0,1.0,0.0,0.0,0.0
5,1,2,4.0,False,1349.0,1.35,False,1752065925670,1752065927019.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:45.670000+02:00,2025-07-09 14:58:47.019000+02:00,2025-07-09 14:58:45.670000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.8095238095238095,80.95238095238095,21.0,1.0,0.0,0.0,0.0
5,2,1,2.0,False,254.0,0.25,False,1752065927020,1752065927274.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:47.020000+02:00,2025-07-09 14:58:47.274000+02:00,2025-07-09 14:58:47.020000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.8095238095238095,80.95238095238095,21.0,1.0,0.0,0.0,0.0
6,1,2,2.0,True,2750.0,2.75,False,1752065935674,1752065938424.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:55.674000+02:00,2025-07-09 14:58:58.424000+02:00,2025-07-09 14:58:55.674000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.8095238095238095,80.95238095238095,21.0,1.0,0.0,0.0,0.0
6,2,1,1.0,True,1308.0,1.31,False,1752065938426,1752065939734.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:58:58.426000+02:00,2025-07-09 14:58:59.734000+02:00,2025-07-09 14:58:58.426000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
7,1,1,1.0,True,1217.0,1.22,False,1752065945689,1752065946906.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:05.689000+02:00,2025-07-09 14:59:06.906000+02:00,2025-07-09 14:59:05.689000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.9523809523809523,95.23809523809523,21.0,1.0,0.0,0.0,0.0
7,2,1,1.0,True,899.0,0.9,False,1752065946909,1752065947808.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:06.909000+02:00,2025-07-09 14:59:07.808000+02:00,2025-07-09 14:59:06.909000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.9523809523809523,95.23809523809523,21.0,1.0,0.0,0.0,0.0
8,1,3,3.0,True,1677.0,1.68,False,1752065955689,1752065957366.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:15.689000+02:00,2025-07-09 14:59:17.366000+02:00,2025-07-09 14:59:15.689000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,0.9523809523809523,95.23809523809523,21.0,1.0,0.0,0.0,0.0
8,2,4,4.0,True,1246.0,1.25,False,1752065957367,1752065958613.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:17.367000+02:00,2025-07-09 14:59:18.613000+02:00,2025-07-09 14:59:17.367000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,1.0,100.0,21.0,1.0,0.0,0.0,0.0
9,1,3,3.0,True,1342.0,1.34,False,1752065965696,1752065967038.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:25.696000+02:00,2025-07-09 14:59:27.038000+02:00,2025-07-09 14:59:25.696000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,1.0,100.0,21.0,1.0,0.0,0.0,0.0
9,2,4,4.0,True,1227.0,1.23,False,1752065967038,1752065968265.0,0B01,0B01,1,0B01_S1,D,P1,D first,data/surt_logs/0B01_250709_1459.csv,2025-07-09 14:59:27.038000+02:00,2025-07-09 14:59:28.265000+02:00,2025-07-09 14:59:27.038000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,83.0,0.38055555555555554,38.05555555555556,1.0,100.0,21.0,1.0,0.0,0.0,0.0
0,1,2,2.0,True,4097.0,4.1,False,1752073678210,1752073682307.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:07:58.210000+02:00,2025-07-09 17:08:02.307000+02:00,2025-07-09 17:07:58.210000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,1.0,100.0,21.0,1.0,0.0,0.0,0.0
0,2,3,3.0,True,2039.0,2.04,False,1752073682313,1752073684352.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:02.313000+02:00,2025-07-09 17:08:04.352000+02:00,2025-07-09 17:08:02.313000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,1.0,100.0,21.0,1.0,0.0,0.0,0.0
1,1,1,1.0,True,3377.0,3.38,False,1752073688221,1752073691598.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:08.221000+02:00,2025-07-09 17:08:11.598000+02:00,2025-07-09 17:08:08.221000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,1.0,100.0,21.0,1.0,0.0,0.0,0.0
1,2,4,4.0,True,2038.0,2.04,False,1752073691601,1752073693639.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:11.601000+02:00,2025-07-09 17:08:13.639000+02:00,2025-07-09 17:08:11.601000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,1.0,100.0,21.0,1.0,2.73,0.0,0.0
2,1,1,1.0,True,3807.0,3.81,False,1752073698231,1752073702038.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:18.231000+02:00,2025-07-09 17:08:22.038000+02:00,2025-07-09 17:08:18.231000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,1.0,100.0,21.0,1.0,2.79,0.0,0.0
2,2,2,,False,,,True,1752073702039,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:22.039000+02:00,,2025-07-09 17:08:22.039000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.8571428571428571,85.71428571428571,21.0,1.0,3.4242424242424243,0.0,0.0
3,1,1,1.0,True,1437.0,1.44,False,1752073708231,1752073709668.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:28.231000+02:00,2025-07-09 17:08:29.668000+02:00,2025-07-09 17:08:28.231000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.5714285714285714,57.14285714285714,21.0,1.0,9.154242424242424,0.0,0.0
3,2,2,,False,,,True,1752073709669,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:29.669000+02:00,,2025-07-09 17:08:29.669000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.5238095238095238,52.38095238095239,21.0,1.0,8.517878787878788,0.0,0.0
4,1,4,4.0,True,1534.0,1.53,False,1752073718246,1752073719780.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:38.246000+02:00,2025-07-09 17:08:39.780000+02:00,2025-07-09 17:08:38.246000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.3333333333333333,33.33333333333333,21.0,1.0,1.2835353535353535,0.0,0.0
4,2,3,,False,,,True,1752073719784,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:39.784000+02:00,,2025-07-09 17:08:39.784000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.3333333333333333,33.33333333333333,21.0,1.0,0.9299999999999999,0.0,0.0
5,1,4,4.0,True,1790.0,1.79,False,1752073728263,1752073730053.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:48.263000+02:00,2025-07-09 17:08:50.053000+02:00,2025-07-09 17:08:48.263000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.42857142857142855,42.857142857142854,21.0,1.0,1.7907790779077908,0.0,0.0
5,2,2,,False,,,True,1752073730057,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:50.057000+02:00,,2025-07-09 17:08:50.057000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.42857142857142855,42.857142857142854,21.0,1.0,3.790779077907791,0.0,0.0
6,1,4,4.0,True,2375.0,2.38,False,1752073738263,1752073740638.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:08:58.263000+02:00,2025-07-09 17:09:00.638000+02:00,2025-07-09 17:08:58.263000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.6190476190476191,61.904761904761905,21.0,1.0,7.012772277227723,0.0,0.0
6,2,3,,False,,,True,1752073740642,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:00.642000+02:00,,2025-07-09 17:09:00.642000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.6190476190476191,61.904761904761905,21.0,1.0,7.012772277227723,0.0,0.0
7,1,2,2.0,True,4951.0,4.95,False,1752073748275,1752073753226.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:08.275000+02:00,2025-07-09 17:09:13.226000+02:00,2025-07-09 17:09:08.275000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.7619047619047619,76.19047619047619,21.0,1.0,4.743267326732673,0.0,0.0
7,2,2,,False,,,True,1752073753230,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:13.230000+02:00,,2025-07-09 17:09:13.230000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.6666666666666666,66.66666666666666,21.0,1.0,4.528316831683168,0.0,0.0
8,1,3,3.0,True,4147.0,4.15,False,1752073758281,1752073762428.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:18.281000+02:00,2025-07-09 17:09:22.428000+02:00,2025-07-09 17:09:18.281000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.42857142857142855,42.857142857142854,21.0,1.0,4.912960296029603,0.0,0.0
8,2,4,,False,,,True,1752073762430,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:22.430000+02:00,,2025-07-09 17:09:22.430000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.3333333333333333,33.33333333333333,21.0,1.0,4.49949494949495,0.0,0.0
9,1,3,3.0,True,1794.0,1.79,False,1752073768293,1752073770087.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:28.293000+02:00,2025-07-09 17:09:30.087000+02:00,2025-07-09 17:09:28.293000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.38095238095238093,38.095238095238095,21.0,1.0,2.2765346534653466,0.0,0.63
9,2,4,,False,,,True,1752073770091,,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:30.091000+02:00,,2025-07-09 17:09:30.091000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.47619047619047616,47.61904761904761,21.0,1.0,2.8017871787178716,0.0,0.63
10,1,3,3.0,True,1349.0,1.35,False,1752073778297,1752073779646.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:38.297000+02:00,2025-07-09 17:09:39.646000+02:00,2025-07-09 17:09:38.297000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.7142857142857143,71.42857142857143,21.0,1.0,0.5252525252525253,0.0,0.0
10,2,1,1.0,True,1635.0,1.64,False,1752073779650,1752073781285.0,0C01,0C01,2,0C01_S2,D,P1,D second,data/surt_logs/0C01_250709_1714.csv,2025-07-09 17:09:39.650000+02:00,2025-07-09 17:09:41.285000+02:00,2025-07-09 17:09:39.650000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,63.0,0.4388888888888889,43.888888888888886,0.7142857142857143,71.42857142857143,21.0,1.0,0.0,0.0,0.0
